Game_ID,Away_Team,Home_Team,Date,Ref_Crew,Accepted_Count,Yards,Away_Count,Away_Yards,Home_Count,Home_Yards,Total_Flags,Week,Year
2909,Detroit,Atlanta,10/25/2020,Land Clark,13,103,5,50,8,53,15,7,2020
2910,Cleveland,Cincinnati,10/25/2020,Tony Corrente,12,85,5,40,7,45,15,7,2020
2911,Green Bay,Houston,10/25/2020,Clay Martin,11,95,5,40,6,55,12,7,2020
2912,Carolina,New Orleans,10/25/2020,Craig Wrolstad,7,55,1,5,6,50,9,7,2020
2913,Buffalo,N.Y. Jets,10/25/2020,Carl Cheffers,17,155,11,106,6,49,19,7,2020
2914,Dallas,Washington,10/25/2020,Ron Torbert,10,79,6,49,4,30,13,7,2020
2915,Seattle,Arizona,10/25/2020,John Hussey,14,118,8,78,6,40,16,7,2020
2916,Kansas City,Denver,10/25/2020,Brad Rogers,6,49,1,15,5,34,10,7,2020
2917,San Francisco,New England,10/25/2020,Shawn Smith,9,95,6,65,3,30,9,7,2020
2918,Tampa Bay,Las Vegas,10/25/2020,Scott Novak,8,55,4,20,4,35,13,7,2020
2919,Chicago,LA Rams,10/26/2020,Bill Vinovich,10,92,6,46,4,46,14,7,2020
2920,Jacksonville,LA Chargers,10/25/2020,Clete Blakeman,9,90,6,55,3,35,9,7,2020
2921,Pittsburgh,Baltimore,11/1/2020,Brad Allen,12,140,3,30,9,110,14,8,2020
2922,Atlanta,Carolina,10/29/2020,Shawn Hochuli,12,93,6,63,6,30,16,8,2020
2923,New England,Buffalo,11/1/2020,Clete Blakeman,10,65,5,35,5,30,11,8,2020
2924,Tennessee,Cincinnati,11/1/2020,Scott Novak,14,113,7,68,7,45,14,8,2020
2925,Las Vegas,Cleveland,11/1/2020,Bill Vinovich,12,84,5,25,7,59,12,8,2020
2926,Indianapolis,Detroit,11/1/2020,Clay Martin,7,95,3,19,4,76,9,8,2020
2927,Minnesota,Green Bay,11/1/2020,Alex Kemp,16,121,7,36,9,85,19,8,2020
2928,N.Y. Jets,Kansas City,11/1/2020,Land Clark,10,86,3,25,7,61,14,8,2020
2929,LA Rams,Miami,11/1/2020,John Hussey,8,75,5,45,3,30,12,8,2020
2930,New Orleans,Chicago,11/1/2020,Tony Corrente,12,98,5,45,7,53,13,8,2020
2931,San Francisco,Seattle,11/1/2020,Craig Wrolstad,12,66,6,36,6,30,14,8,2020
2932,Dallas,Philadelphia,11/1/2020,Jerome Boger,11,96,7,68,4,28,13,8,2020
2933,Tampa Bay,N.Y. Giants,11/2/2020,Brad Rogers,10,93,3,20,7,73,11,8,2020
2934,LA Chargers,Denver,11/1/2020,Carl Cheffers,14,137,6,67,8,70,19,8,2020
2935,Green Bay,San Francisco,11/5/2020,Bill Vinovich,9,78,5,45,4,33,10,9,2020
2936,Denver,Atlanta,11/8/2020,Jerome Boger,10,126,5,65,5,61,15,9,2020
2937,Seattle,Buffalo,11/8/2020,Shawn Smith,10,83,4,13,6,70,12,9,2020
2938,Baltimore,Indianapolis,11/8/2020,Adrian Hill,9,85,5,55,4,30,13,9,2020
2939,Houston,Jacksonville,11/8/2020,Brad Allen,7,96,3,18,4,78,8,9,2020
2940,Carolina,Kansas City,11/8/2020,Clay Martin,20,157,12,82,8,75,22,9,2020
2941,Detroit,Minnesota,11/8/2020,Clete Blakeman,12,106,3,37,9,69,12,9,2020
2942,Chicago,Tennessee,11/8/2020,Ron Torbert,11,92,5,35,6,57,12,9,2020
2943,N.Y. Giants,Washington,11/8/2020,Shawn Hochuli,10,85,4,40,6,45,11,9,2020
2944,Las Vegas,LA Chargers,11/8/2020,Brad Rogers,7,55,2,10,5,45,8,9,2020
2945,Miami,Arizona,11/8/2020,Carl Cheffers,14,146,7,75,7,71,24,9,2020
2946,Pittsburgh,Dallas,11/8/2020,Tony Corrente,10,86,3,16,7,70,13,9,2020
2947,New Orleans,Tampa Bay,11/8/2020,John Hussey,8,67,3,28,5,39,8,9,2020
2948,New England,N.Y. Jets,11/9/2020,Alex Kemp,10,113,6,81,4,32,14,9,2020
2949,LA Chargers,Miami,11/15/2020,Jerome Boger,8,46,5,31,3,15,8,10,2020
2950,Indianapolis,Tennessee,11/12/2020,Brad Allen,12,103,9,73,3,30,13,10,2020
2951,Tampa Bay,Carolina,11/15/2020,Land Clark,8,70,3,30,5,40,8,10,2020
2952,Houston,Cleveland,11/15/2020,Ron Torbert,12,112,6,49,6,63,13,10,2020
2953,Washington,Detroit,11/15/2020,Alex Kemp,15,113,6,58,9,55,18,10,2020
2954,Jacksonville,Green Bay,11/15/2020,Shawn Smith,11,121,7,86,4,35,14,10,2020
2955,Philadelphia,N.Y. Giants,11/15/2020,Clay Martin,18,138,11,74,7,64,18,10,2020
2956,Cincinnati,Pittsburgh,11/15/2020,Adrian Hill,12,110,6,65,6,45,13,10,2020
2957,Buffalo,Arizona,11/15/2020,Craig Wrolstad,16,109,9,69,7,40,20,10,2020
2958,Denver,Las Vegas,11/15/2020,Tony Corrente,15,119,7,37,8,82,17,10,2020
2959,Seattle,LA Rams,11/15/2020,Clete Blakeman,8,72,4,23,4,49,9,10,2020
2960,San Francisco,New Orleans,11/15/2020,Brad Rogers,11,112,6,51,5,61,15,10,2020
2961,Baltimore,New England,11/15/2020,Shawn Hochuli,11,82,8,64,3,18,13,10,2020
2962,Minnesota,Chicago,11/16/2020,Scott Novak,5,40,4,35,1,5,5,10,2020
2963,Miami,Denver,11/22/2020,Land Clark,13,120,5,50,8,70,15,11,2020
2964,N.Y. Jets,LA Chargers,11/22/2020,Craig Wrolstad,17,166,8,88,9,78,18,11,2020
2965,Arizona,Seattle,11/19/2020,Tony Corrente,18,194,10,115,8,79,20,11,2020
2966,Tennessee,Baltimore,11/22/2020,Alex Kemp,10,125,4,44,6,81,11,11,2020
2967,Detroit,Carolina,11/22/2020,Ron Torbert,11,65,4,20,7,45,12,11,2020
2968,Philadelphia,Cleveland,11/22/2020,Adrian Hill,8,86,5,33,3,53,11,11,2020
2969,New England,Houston,11/22/2020,John Hussey,12,90,7,55,5,35,14,11,2020
2970,Green Bay,Indianapolis,11/22/2020,Shawn Hochuli,15,161,7,45,8,116,20,11,2020
2971,Pittsburgh,Jacksonville,11/22/2020,Scott Novak,14,147,6,42,8,105,14,11,2020
2972,Atlanta,New Orleans,11/22/2020,Brad Allen,12,88,7,53,5,35,16,11,2020
2973,Cincinnati,Washington,11/22/2020,Shawn Smith,9,80,3,31,6,49,10,11,2020
2974,Dallas,Minnesota,11/22/2020,Bill Vinovich,12,110,4,30,8,80,13,11,2020
2975,Kansas City,Las Vegas,11/22/2020,Carl Cheffers,18,161,10,89,8,72,21,11,2020
2976,LA Rams,Tampa Bay,11/23/2020,Jerome Boger,7,72,5,65,2,7,9,11,2020
2977,Houston,Detroit,11/26/2020,Shawn Smith,14,118,10,74,4,44,20,12,2020
2978,Washington,Dallas,11/26/2020,Clay Martin,10,98,5,53,5,45,10,12,2020
2979,Baltimore,Pittsburgh,12/2/2020,Ron Torbert,12,126,7,86,5,40,12,12,2020
2980,Las Vegas,Atlanta,11/29/2020,Land Clark,17,190,11,141,6,49,20,12,2020
2981,LA Chargers,Buffalo,11/29/2020,Alex Kemp,14,176,5,91,9,85,20,12,2020
2982,N.Y. Giants,Cincinnati,11/29/2020,Carl Cheffers,8,78,5,51,3,27,9,12,2020
2983,Tennessee,Indianapolis,11/29/2020,John Hussey,15,113,9,63,6,50,19,12,2020
2984,Cleveland,Jacksonville,11/29/2020,Jerome Boger,11,71,6,47,5,24,12,12,2020
2985,Carolina,Minnesota,11/29/2020,Brad Rogers,15,110,7,58,8,52,16,12,2020
2986,Arizona,New England,11/29/2020,Bill Vinovich,12,92,6,50,6,42,14,12,2020
2987,Miami,N.Y. Jets,11/29/2020,Adrian Hill,9,94,3,20,6,74,10,12,2020
2988,New Orleans,Denver,11/29/2020,Craig Wrolstad,7,45,5,35,2,10,9,12,2020
2989,San Francisco,LA Rams,11/29/2020,Scott Novak,8,67,5,40,3,27,9,12,2020
2990,Kansas City,Tampa Bay,11/29/2020,Shawn Hochuli,18,139,10,82,8,57,21,12,2020
2991,Chicago,Green Bay,11/29/2020,Clete Blakeman,8,62,5,45,3,17,8,12,2020
2992,Seattle,Philadelphia,11/30/2020,Brad Allen,17,162,8,83,9,79,19,12,2020
2993,Dallas,Baltimore,12/8/2020,Brad Rogers,11,81,7,58,4,23,13,13,2020
2994,New Orleans,Atlanta,12/6/2020,Adrian Hill,11,94,10,79,1,15,12,13,2020
2995,Detroit,Chicago,12/6/2020,Clay Martin,10,65,7,45,3,20,14,13,2020
2996,Indianapolis,Houston,12/6/2020,Scott Novak,10,80,7,50,3,30,12,13,2020
2997,Cincinnati,Miami,12/6/2020,Ron Torbert,14,116,6,62,8,54,23,13,2020
2998,Jacksonville,Minnesota,12/6/2020,Land Clark,16,124,10,83,6,41,17,13,2020
2999,Las Vegas,N.Y. Jets,12/6/2020,Shawn Smith,9,61,3,21,6,40,11,13,2020
3000,Washington,Pittsburgh,12/7/2020,John Hussey,15,107,9,62,6,45,19,13,2020
3001,Cleveland,Tennessee,12/6/2020,Clete Blakeman,18,144,13,92,5,52,20,13,2020
3002,LA Rams,Arizona,12/6/2020,Shawn Hochuli,11,96,6,75,5,21,12,13,2020
3003,N.Y. Giants,Seattle,12/6/2020,Craig Wrolstad,12,76,6,35,6,41,14,13,2020
3004,Philadelphia,Green Bay,12/6/2020,Bill Vinovich,9,70,4,40,5,30,9,13,2020
3005,New England,LA Chargers,12/6/2020,Carl Cheffers,8,45,3,15,5,30,9,13,2020
3006,Denver,Kansas City,12/6/2020,Alex Kemp,9,75,4,31,5,44,11,13,2020
3007,Buffalo,San Francisco,12/7/2020,Tony Corrente,11,93,4,50,7,43,12,13,2020
3008,New England,LA Rams,12/10/2020,Craig Wrolstad,10,62,5,27,5,35,10,14,2020
3009,Denver,Carolina,12/13/2020,Shawn Hochuli,9,66,2,18,7,48,13,14,2020
3010,Houston,Chicago,12/13/2020,Land Clark,13,94,6,50,7,44,14,14,2020
3011,Dallas,Cincinnati,12/13/2020,John Hussey,8,55,5,30,3,25,10,14,2020
3012,Green Bay,Detroit,12/13/2020,Alex Kemp,16,98,12,68,4,30,17,14,2020
3013,Tennessee,Jacksonville,12/13/2020,Adrian Hill,17,158,7,78,10,80,19,14,2020
3014,Kansas City,Miami,12/13/2020,Clay Martin,11,91,8,56,3,35,12,14,2020
3015,Arizona,N.Y. Giants,12/13/2020,Ron Torbert,6,32,4,22,2,10,6,14,2020
3016,Minnesota,Tampa Bay,12/13/2020,Brad Allen,10,105,5,71,5,34,12,14,2020
3017,Indianapolis,Las Vegas,12/13/2020,Clete Blakeman,12,83,6,50,6,33,12,14,2020
3018,N.Y. Jets,Seattle,12/13/2020,Scott Novak,11,85,7,50,4,35,12,14,2020
3019,Atlanta,LA Chargers,12/13/2020,Tony Corrente,10,75,4,35,6,40,11,14,2020
3020,New Orleans,Philadelphia,12/13/2020,Jerome Boger,14,79,8,52,6,27,15,14,2020
3021,Washington,San Francisco,12/13/2020,Carl Cheffers,10,65,5,30,5,35,13,14,2020
3022,Pittsburgh,Buffalo,12/13/2020,Shawn Smith,10,103,3,55,7,48,13,14,2020
3023,Baltimore,Cleveland,12/14/2020,Bill Vinovich,16,144,8,69,8,75,19,14,2020
3024,LA Chargers,Las Vegas,12/17/2020,John Hussey,9,89,3,20,6,69,9,15,2020
3025,Buffalo,Denver,12/19/2020,Clete Blakeman,15,108,8,75,7,33,17,15,2020
3026,Carolina,Green Bay,12/19/2020,Alex Kemp,12,116,7,66,5,50,14,15,2020
3027,Houston,Indianapolis,12/20/2020,Bill Vinovich,9,59,5,24,4,35,9,15,2020
3028,N.Y. Jets,LA Rams,12/20/2020,Tony Corrente,11,104,6,61,5,43,12,15,2020
3029,Detroit,Tennessee,12/20/2020,Jerome Boger,6,55,3,33,3,22,8,15,2020
3030,Tampa Bay,Atlanta,12/20/2020,Brad Rogers,4,38,1,10,3,28,7,15,2020
3031,Jacksonville,Baltimore,12/20/2020,Carl Cheffers,11,107,7,67,4,40,13,15,2020
3032,New England,Miami,12/20/2020,Brad Allen,9,60,2,20,7,40,10,15,2020
3033,Chicago,Minnesota,12/20/2020,Shawn Smith,5,41,4,36,1,5,5,15,2020
3034,Cleveland,N.Y. Giants,12/20/2020,Shawn Hochuli,8,85,6,60,2,25,11,15,2020
3035,Seattle,Washington,12/20/2020,Adrian Hill,10,86,4,45,6,41,12,15,2020
3036,Philadelphia,Arizona,12/20/2020,Craig Wrolstad,18,152,9,69,9,83,19,15,2020
3037,Kansas City,New Orleans,12/20/2020,Scott Novak,15,147,5,54,10,93,18,15,2020
3038,San Francisco,Dallas,12/20/2020,Land Clark,9,97,4,39,5,58,12,15,2020
3039,Pittsburgh,Cincinnati,12/21/2020,Clay Martin,6,46,4,30,2,16,9,15,2020
3040,Minnesota,New Orleans,12/25/2020,Adrian Hill,7,58,3,20,4,38,9,16,2020
3041,San Francisco,Arizona,12/26/2020,Clete Blakeman,8,47,4,27,4,20,8,16,2020
3042,Tampa Bay,Detroit,12/26/2020,Scott Novak,19,182,8,65,11,117,20,16,2020
3043,Denver,LA Chargers,12/27/2020,Shawn Hochuli,12,89,6,44,6,45,12,16,2020
3044,Miami,Las Vegas,12/26/2020,Tony Corrente,9,116,5,76,4,40,10,16,2020
3045,Cleveland,N.Y. Jets,12/27/2020,Land Clark,13,109,6,51,7,58,17,16,2020
3046,N.Y. Giants,Baltimore,12/27/2020,John Hussey,15,100,5,35,10,65,18,16,2020
3047,Cincinnati,Houston,12/27/2020,Brad Rogers,11,81,5,35,6,46,14,16,2020
3048,Chicago,Jacksonville,12/27/2020,Jerome Boger,14,155,4,40,10,115,15,16,2020
3049,Atlanta,Kansas City,12/27/2020,Craig Wrolstad,13,86,7,45,6,41,16,16,2020
3050,Indianapolis,Pittsburgh,12/27/2020,Alex Kemp,15,132,9,83,6,49,16,16,2020
3051,Carolina,Washington,12/27/2020,Carl Cheffers,8,61,3,35,5,26,10,16,2020
3052,LA Rams,Seattle,12/27/2020,Bill Vinovich,10,76,5,45,5,31,13,16,2020
3053,Philadelphia,Dallas,12/27/2020,Shawn Smith,17,188,12,115,5,73,19,16,2020
3054,Tennessee,Green Bay,12/27/2020,Brad Allen,3,15,3,15,0,0,3,16,2020
3055,Buffalo,New England,12/28/2020,Ron Torbert,7,52,3,27,4,25,8,16,2020
3056,Miami,Buffalo,1/3/2021,Bill Vinovich,5,36,2,20,3,16,7,17,2020
3057,New Orleans,Carolina,1/3/2021,Adrian Hill,5,36,4,31,1,5,6,17,2020
3058,Green Bay,Chicago,1/3/2021,Craig Wrolstad,5,46,4,30,1,16,5,17,2020
3059,Baltimore,Cincinnati,1/3/2021,Land Clark,9,78,6,49,3,29,12,17,2020
3060,Pittsburgh,Cleveland,1/3/2021,Jerome Boger,6,34,2,15,4,19,7,17,2020
3061,Minnesota,Detroit,1/3/2021,John Hussey,11,86,4,35,7,51,12,17,2020
3062,LA Chargers,Kansas City,1/3/2021,Clete Blakeman,9,92,4,23,5,69,9,17,2020
3063,N.Y. Jets,New England,1/3/2021,Brad Rogers,9,77,3,30,6,47,10,17,2020
3064,Dallas,N.Y. Giants,1/3/2021,Brad Allen,12,103,6,58,6,45,15,17,2020
3065,Washington,Philadelphia,1/3/2021,Ron Torbert,11,97,5,56,6,41,12,17,2020
3066,Atlanta,Tampa Bay,1/3/2021,Alex Kemp,7,71,4,48,3,23,9,17,2020
3067,Las Vegas,Denver,1/3/2021,Scott Novak,18,139,14,111,4,28,18,17,2020
3068,Tennessee,Houston,1/3/2021,Shawn Hochuli,12,94,6,50,6,44,12,17,2020
3069,Jacksonville,Indianapolis,1/3/2021,Shawn Smith,4,69,3,54,1,15,4,17,2020
3070,Arizona,LA Rams,1/3/2021,Carl Cheffers,11,76,6,38,5,38,14,17,2020
3071,Seattle,San Francisco,1/3/2021,Tony Corrente,6,60,4,35,2,25,10,17,2020
3072,Dallas,Tampa Bay,9/9/2021,Shawn Hochuli,19,161,8,55,11,106,24,1,2021
3073,Philadelphia,Atlanta,9/12/2021,Scott Novak,26,188,14,89,12,99,27,1,2021
3074,Pittsburgh,Buffalo,9/12/2021,John Hussey,13,113,5,32,8,81,16,1,2021
3075,N.Y. Jets,Carolina,9/12/2021,Clay Martin,11,68,5,30,6,38,14,1,2021
3076,Minnesota,Cincinnati,9/12/2021,Adrian Hill,15,131,12,116,3,15,19,1,2021
3077,San Francisco,Detroit,9/12/2021,Brad Rogers,12,124,7,79,5,45,14,1,2021
3078,Jacksonville,Houston,9/12/2021,Land Clark,15,132,10,82,5,50,20,1,2021
3079,Seattle,Indianapolis,9/12/2021,Tony Corrente,9,69,7,53,2,16,9,1,2021
3080,Arizona,Tennessee,9/12/2021,Jerome Boger,15,116,8,59,7,57,19,1,2021
3081,LA Chargers,Washington,9/12/2021,Alex Kemp,14,151,6,94,8,57,17,1,2021
3082,Cleveland,Kansas City,9/12/2021,Bill Vinovich,10,66,5,30,5,36,16,1,2021
3083,Miami,New England,9/12/2021,Clete Blakeman,13,112,5,28,8,84,14,1,2021
3084,Green Bay,New Orleans,9/12/2021,Carl Cheffers,11,69,5,33,6,36,12,1,2021
3085,Denver,N.Y. Giants,9/12/2021,Ron Torbert,9,99,5,51,4,48,11,1,2021
3086,Chicago,LA Rams,9/12/2021,Brad Allen,7,71,3,35,4,36,9,1,2021
3087,Baltimore,Las Vegas,9/13/2021,Shawn Smith,15,133,5,71,10,62,16,1,2021
3088,N.Y. Giants,Washington,9/16/2021,Scott Novak,20,161,11,81,9,80,20,2,2021
3089,New Orleans,Carolina,9/19/2021,Ron Torbert,16,164,11,115,5,49,17,2,2021
3090,Cincinnati,Chicago,9/19/2021,Land Clark,12,127,4,57,8,70,14,2,2021
3091,Houston,Cleveland,9/19/2021,Brad Rogers,14,140,9,78,5,62,19,2,2021
3092,LA Rams,Indianapolis,9/19/2021,Shawn Smith,5,40,2,15,3,25,5,2,2021
3093,Denver,Jacksonville,9/19/2021,Clay Martin,17,171,10,101,7,70,17,2,2021
3094,Buffalo,Miami,9/19/2021,Craig Wrolstad,15,136,6,53,9,83,19,2,2021
3095,New England,N.Y. Jets,9/19/2021,Shawn Hochuli,14,131,6,54,8,77,15,2,2021
3096,San Francisco,Philadelphia,9/19/2021,Brad Allen,13,117,5,60,8,57,15,2,2021
3097,Las Vegas,Pittsburgh,9/19/2021,Jerome Boger,10,83,5,40,5,43,14,2,2021
3098,Minnesota,Arizona,9/19/2021,Bill Vinovich,8,56,3,16,5,40,12,2,2021
3099,Atlanta,Tampa Bay,9/19/2021,Carl Cheffers,15,132,6,49,9,83,15,2,2021
3100,Dallas,LA Chargers,9/19/2021,Tony Corrente,20,175,8,76,12,99,23,2,2021
3101,Tennessee,Seattle,9/19/2021,John Hussey,15,145,5,45,10,100,17,2,2021
3102,Kansas City,Baltimore,9/19/2021,Clete Blakeman,13,101,5,46,8,55,13,2,2021
3103,Detroit,Green Bay,9/20/2021,Adrian Hill,14,128,9,78,5,50,16,2,2021
3104,Carolina,Houston,9/23/2021,Alex Kemp,15,115,8,64,7,51,16,3,2021
3105,Washington,Buffalo,9/26/2021,Tony Corrente,10,68,5,38,5,30,12,3,2021
3106,Chicago,Cleveland,9/26/2021,Ron Torbert,12,142,5,44,7,98,13,3,2021
3107,Baltimore,Detroit,9/26/2021,Scott Novak,13,104,6,69,7,35,15,3,2021
3108,Arizona,Jacksonville,9/26/2021,Shawn Smith,11,98,7,58,4,40,12,3,2021
3109,LA Chargers,Kansas City,9/26/2021,Shawn Hochuli,14,106,8,50,6,56,17,3,2021
3110,New Orleans,New England,9/26/2021,John Hussey,6,45,2,15,4,30,8,3,2021
3111,Atlanta,N.Y. Giants,9/26/2021,Adrian Hill,12,81,4,28,8,53,15,3,2021
3112,Cincinnati,Pittsburgh,9/26/2021,Clete Blakeman,20,162,10,89,10,73,21,3,2021
3113,Indianapolis,Tennessee,9/26/2021,Bill Vinovich,8,90,4,66,4,24,8,3,2021
3114,N.Y. Jets,Denver,9/26/2021,Land Clark,14,139,8,89,6,50,16,3,2021
3115,Miami,Las Vegas,9/26/2021,Carl Cheffers,16,172,8,68,8,104,19,3,2021
3116,Tampa Bay,LA Rams,9/26/2021,Craig Wrolstad,8,45,7,41,1,4,9,3,2021
3117,Seattle,Minnesota,9/26/2021,Clay Martin,8,75,4,35,4,40,8,3,2021
3118,Green Bay,San Francisco,9/26/2021,Jerome Boger,11,173,7,87,4,86,14,3,2021
3119,Philadelphia,Dallas,9/27/2021,Brad Rogers,17,123,13,86,4,37,22,3,2021
3120,Jacksonville,Cincinnati,9/30/2021,Brad Allen,8,48,2,10,6,38,11,4,2021
3121,Washington,Atlanta,10/3/2021,Clay Martin,13,121,6,85,7,36,15,4,2021
3122,Houston,Buffalo,10/3/2021,Ron Torbert,13,130,10,100,3,30,13,4,2021
3123,Detroit,Chicago,10/3/2021,Shawn Smith,11,87,4,26,7,61,16,4,2021
3124,Carolina,Dallas,10/3/2021,Jerome Boger,13,82,6,32,7,50,16,4,2021
3125,Indianapolis,Miami,10/3/2021,Alex Kemp,13,118,8,86,5,32,17,4,2021
3126,Cleveland,Minnesota,10/3/2021,Tony Corrente,14,115,7,73,7,42,14,4,2021
3127,N.Y. Giants,New Orleans,10/3/2021,Brad Rogers,8,60,3,25,5,35,8,4,2021
3128,Tennessee,N.Y. Jets,10/3/2021,Adrian Hill,14,163,8,98,6,65,17,4,2021
3129,Kansas City,Philadelphia,10/3/2021,Land Clark,16,95,7,46,9,49,18,4,2021
3130,Arizona,LA Rams,10/3/2021,Shawn Hochuli,12,99,7,63,5,36,13,4,2021
3131,Seattle,San Francisco,10/3/2021,Carl Cheffers,13,105,5,27,8,78,13,4,2021
3132,Baltimore,Denver,10/3/2021,Craig Wrolstad,10,80,6,55,4,25,13,4,2021
3133,Pittsburgh,Green Bay,10/3/2021,Scott Novak,8,59,5,34,3,25,11,4,2021
3134,Tampa Bay,New England,10/3/2021,Bill Vinovich,15,151,7,74,8,77,15,4,2021
3135,Las Vegas,LA Chargers,10/4/2021,John Hussey,14,163,7,58,7,105,15,4,2021
3136,LA Rams,Seattle,10/7/2021,Ron Torbert,8,105,5,85,3,20,9,5,2021
3137,N.Y. Jets,Atlanta,10/10/2021,Tony Corrente,11,124,7,58,4,66,13,5,2021
3138,Philadelphia,Carolina,10/10/2021,Shawn Hochuli,15,129,6,60,9,69,16,5,2021
3139,Green Bay,Cincinnati,10/10/2021,Bill Vinovich,4,31,2,10,2,21,5,5,2021
3140,New England,Houston,10/10/2021,Scott Novak,13,97,5,27,8,70,13,5,2021
3141,Tennessee,Jacksonville,10/10/2021,Alex Kemp,11,77,7,44,4,33,12,5,2021
3142,Detroit,Minnesota,10/10/2021,Clete Blakeman,10,104,3,30,7,74,11,5,2021
3143,Denver,Pittsburgh,10/10/2021,Brad Rogers,15,126,7,67,8,59,16,5,2021
3144,Miami,Tampa Bay,10/10/2021,Jerome Boger,11,84,5,37,6,47,14,5,2021
3145,New Orleans,Washington,10/10/2021,Shawn Smith,11,82,6,45,5,37,13,5,2021
3146,Cleveland,LA Chargers,10/10/2021,Brad Allen,13,126,7,77,6,49,19,5,2021
3147,Chicago,Las Vegas,10/10/2021,Craig Wrolstad,18,152,8,70,10,82,22,5,2021
3148,San Francisco,Arizona,10/10/2021,Clay Martin,13,122,7,60,6,62,16,5,2021
3149,N.Y. Giants,Dallas,10/10/2021,John Hussey,13,106,5,48,8,58,15,5,2021
3150,Buffalo,Kansas City,10/10/2021,Carl Cheffers,17,158,10,103,7,55,23,5,2021
3151,Indianapolis,Baltimore,10/11/2021,Land Clark,13,119,5,45,8,74,16,5,2021
3152,Tampa Bay,Philadelphia,10/14/2021,Clay Martin,11,161,7,120,4,41,11,6,2021
3153,Miami,Jacksonville,10/17/2021,John Hussey,15,109,7,55,8,54,15,6,2021
3154,LA Chargers,Baltimore,10/17/2021,Bill Vinovich,6,50,4,35,2,15,6,6,2021
3155,Minnesota,Carolina,10/17/2021,Craig Wrolstad,17,126,11,98,6,28,19,6,2021
3156,Green Bay,Chicago,10/17/2021,Brad Rogers,10,105,3,51,7,54,14,6,2021
3157,Cincinnati,Detroit,10/17/2021,Shawn Hochuli,13,108,4,31,9,77,16,6,2021
3158,Houston,Indianapolis,10/17/2021,Jerome Boger,6,35,4,25,2,10,10,6,2021
3159,LA Rams,N.Y. Giants,10/17/2021,Alex Kemp,12,77,7,50,5,27,14,6,2021
3160,Kansas City,Washington,10/17/2021,Adrian Hill,11,91,5,47,6,44,15,6,2021
3161,Arizona,Cleveland,10/17/2021,Carl Cheffers,14,133,5,45,9,88,15,6,2021
3162,Las Vegas,Denver,10/17/2021,Ron Torbert,12,107,6,54,6,53,13,6,2021
3163,Dallas,New England,10/17/2021,Brad Allen,17,162,12,115,5,47,19,6,2021
3164,Seattle,Pittsburgh,10/17/2021,Shawn Smith,11,83,6,45,5,38,12,6,2021
3165,Buffalo,Tennessee,10/18/2021,Clete Blakeman,15,151,8,60,7,91,22,6,2021
3166,Denver,Cleveland,10/21/2021,Adrian Hill,11,75,2,15,9,60,12,7,2021
3167,Cincinnati,Baltimore,10/24/2021,Tony Corrente,6,51,1,5,5,46,7,7,2021
3168,Washington,Green Bay,10/24/2021,Ron Torbert,8,86,4,50,4,36,10,7,2021
3169,Atlanta,Miami,10/24/2021,Scott Novak,9,73,3,29,6,44,14,7,2021
3170,N.Y. Jets,New England,10/24/2021,Brad Rogers,11,124,5,29,6,95,13,7,2021
3171,Carolina,N.Y. Giants,10/24/2021,Carl Cheffers,15,97,7,37,8,60,15,7,2021
3172,Kansas City,Tennessee,10/24/2021,Brad Allen,15,108,9,77,6,31,15,7,2021
3173,Detroit,LA Rams,10/24/2021,Bill Vinovich,12,112,8,77,4,35,16,7,2021
3174,Philadelphia,Las Vegas,10/24/2021,Clete Blakeman,11,102,4,37,7,65,12,7,2021
3175,Houston,Arizona,10/24/2021,Land Clark,15,134,8,80,7,54,15,7,2021
3176,Chicago,Tampa Bay,10/24/2021,Alex Kemp,5,42,4,32,1,10,5,7,2021
3177,Indianapolis,San Francisco,10/24/2021,Craig Wrolstad,13,167,6,45,7,122,17,7,2021
3178,New Orleans,Seattle,10/25/2021,Shawn Hochuli,13,143,7,90,6,53,13,7,2021
3179,Green Bay,Arizona,10/28/2021,Alex Kemp,14,119,7,60,7,59,14,8,2021
3180,Carolina,Atlanta,10/31/2021,Brad Allen,11,91,8,76,3,15,12,8,2021
3181,Miami,Buffalo,10/31/2021,Shawn Smith,18,138,9,58,9,80,22,8,2021
3182,San Francisco,Chicago,10/31/2021,Land Clark,11,85,7,55,4,30,13,8,2021
3183,Pittsburgh,Cleveland,10/31/2021,Shawn Hochuli,13,95,8,65,5,30,17,8,2021
3184,Philadelphia,Detroit,10/31/2021,Tony Corrente,10,65,2,15,8,50,11,8,2021
3185,LA Rams,Houston,10/31/2021,Clay Martin,9,58,3,20,6,38,12,8,2021
3186,Tennessee,Indianapolis,10/31/2021,Carl Cheffers,20,236,11,161,9,75,21,8,2021
3187,Cincinnati,N.Y. Jets,10/31/2021,Craig Wrolstad,13,97,5,51,8,46,15,8,2021
3188,New England,LA Chargers,10/31/2021,Ron Torbert,9,70,4,30,5,40,12,8,2021
3189,Jacksonville,Seattle,10/31/2021,Adrian Hill,17,133,12,93,5,40,17,8,2021
3190,Washington,Denver,10/31/2021,John Hussey,8,64,4,29,4,35,10,8,2021
3191,Tampa Bay,New Orleans,10/31/2021,Clete Blakeman,13,109,11,99,2,10,14,8,2021
3192,Dallas,Minnesota,10/31/2021,Scott Novak,18,153,11,96,7,57,21,8,2021
